name,area,created_at,current_price,change_rate,road_address,latitude,longitude,variants,price_2024,image,price_2022,price_2023,price_2025
(828-21),81.33,2024-01-01 00:00:00,91000.0,,테헤란로10길 25,37.4975892274124,127.032981074946,"[{'전용면적(㎡)': 81.33, '거래금액(만원)': 91000.0}]",91000.0,,,,
(토지임대부아파트)강남브리즈힐,74.44,2022-01-01 00:00:00,124000.0,-5.56,자곡로3길 45,37.472243237996,127.090660021074,"[{'전용면적(㎡)': 74.44, '거래금액(만원)': 124000.0}, {'전용면적(㎡)': 84.98, '거래금액(만원)': 117100.0}]",117100.0,http://localhost:3000/apartment_images/브리즈힐.jpg,124000.0,,
Bienestar,127.3819,2022-01-01 00:00:00,263000.0,,선릉로107길 16,37.509342396743,127.042804212749,"[{'전용면적(㎡)': 127.3819, '거래금액(만원)': 263000.0}]",,,263000.0,,
EGSoulLeader,17.03,2024-01-01 00:00:00,20000.0,,테헤란로14길 34,37.4971759307349,127.033637919111,"[{'전용면적(㎡)': 17.03, '거래금액(만원)': 20000.0}]",20000.0,,,,
LG선릉에클라트(A),36.16,2024-01-01 00:00:00,41000.0,9.33,선릉로100길 42,37.5065447414109,127.050848399493,"[{'전용면적(㎡)': 36.16, '거래금액(만원)': 41000.0}, {'전용면적(㎡)': 41.64, '거래금액(만원)': 37500.0}]",41000.0,,,37500.0,
LG선릉에클라트(B),56.68,2024-01-01 00:00:00,107000.0,166.17,테헤란로63길 12,37.5061147390354,127.050947634813,"[{'전용면적(㎡)': 56.68, '거래금액(만원)': 107000.0}, {'전용면적(㎡)': 36.35, '거래금액(만원)': 40200.0}]",107000.0,,40200.0,35500.0,
PH129,273.96,2022-01-01 00:00:00,1450000.0,,압구정로79길 88,37.5259558961367,127.054236542629,"[{'전용면적(㎡)': 273.96, '거래금액(만원)': 1450000.0}]",,,1450000.0,,
PLUMHILLS,206.1,2022-01-01 00:00:00,210000.0,,남부순환로373길 26,37.4875927902391,127.044124905921,"[{'전용면적(㎡)': 206.1, '거래금액(만원)': 210000.0}]",,,210000.0,,
RudenHouse,84.44,2022-01-01 00:00:00,103000.0,,강남대로162길 41-8,37.5214508206198,127.021597589466,"[{'전용면적(㎡)': 84.44, '거래금액(만원)': 103000.0}]",,,103000.0,,
SK허브프리모,69.18,2024-01-01 00:00:00,105000.0,17.32,강남대로 240,37.4852596091178,127.034429700831,"[{'전용면적(㎡)': 69.18, '거래금액(만원)': 105000.0}, {'전용면적(㎡)': 63.09, '거래금액(만원)': 90000.0}, {'전용면적(㎡)': 33.8, '거래금액(만원)': 41000.0}]",105000.0,,,89500.0,
SM드림빌,52.79,2023-01-01 00:00:00,46000.0,,봉은사로61길 34,37.5133148547439,127.045871301763,"[{'전용면적(㎡)': 52.79, '거래금액(만원)': 46000.0}]",,,,46000.0,
e-편한세상,84.991,2024-01-01 00:00:00,295000.0,-14.58,선릉로69길 20,37.498747226144,127.050923517096,"[{'전용면적(㎡)': 84.991, '거래금액(만원)': 295000.0}, {'전용면적(㎡)': 59.606, '거래금액(만원)': 236000.0}, {'전용면적(㎡)': 129.8748, '거래금액(만원)': 192000.0}, {'전용면적(㎡)': 112.2044, '거래금액(만원)': 164000.0}, {'전용면적(㎡)': 97.9436, '거래금액(만원)': 120000.0}]",164000.0,,192000.0,129000.0,
가람,84.95,2024-01-01 00:00:00,239000.0,,일원로 127,37.4831592916235,127.085383839812,"[{'전용면적(㎡)': 84.95, '거래금액(만원)': 239000.0}, {'전용면적(㎡)': 75.16, '거래금액(만원)': 200000.0}]",239000.0,,,,
강남 더샵 포레스트,165.4312,2023-01-01 00:00:00,380000.0,-16.67,광평로34길 35,37.4821109112761,127.094906024141,"[{'전용면적(㎡)': 165.4312, '거래금액(만원)': 380000.0}, {'전용면적(㎡)': 146.6888, '거래금액(만원)': 348000.0}, {'전용면적(㎡)': 124.5792, '거래금액(만원)': 295000.0}]",290000.0,,348000.0,380000.0,
강남데시앙파크,114.69,2024-01-01 00:00:00,159000.0,,헌릉로590길 63,37.4610465369667,127.101540870536,"[{'전용면적(㎡)': 114.69, '거래금액(만원)': 159000.0}, {'전용면적(㎡)': 84.97, '거래금액(만원)': 126000.0}]",159000.0,,,,
강남데시앙포레,114.93,2024-01-01 00:00:00,280000.0,29.33,광평로34길 55,37.4808560783316,127.092172324649,"[{'전용면적(㎡)': 114.93, '거래금액(만원)': 280000.0}, {'전용면적(㎡)': 101.73, '거래금액(만원)': 216500.0}, {'전용면적(㎡)': 84.86, '거래금액(만원)': 200500.0}, {'전용면적(㎡)': 59.97, '거래금액(만원)': 155000.0}]",280000.0,,216500.0,176000.0,
강남상가,143.01,2022-01-01 00:00:00,129500.0,-34.36,압구정로2길 46,37.5187672551656,127.020691646267,"[{'전용면적(㎡)': 143.01, '거래금액(만원)': 129500.0}, {'전용면적(㎡)': 130.61, '거래금액(만원)': 112700.0}, {'전용면적(㎡)': 92.36, '거래금액(만원)': 98000.0}, {'전용면적(㎡)': 79.47, '거래금액(만원)': 85000.0}, {'전용면적(㎡)': 63.31, '거래금액(만원)': 80000.0}]",85000.0,,129500.0,112700.0,
강남서해그랑블,71.26,2024-01-01 00:00:00,92000.0,,논현로63길 16,37.4928940114283,127.039114558338,"[{'전용면적(㎡)': 71.26, '거래금액(만원)': 92000.0}, {'전용면적(㎡)': 62.26, '거래금액(만원)': 75000.0}]",92000.0,,,,
강남센트럴아이파크,125.462,2023-01-01 00:00:00,437000.0,-1.6,테헤란로44길 26,37.5012057685259,127.045717100228,"[{'전용면적(㎡)': 125.462, '거래금액(만원)': 437000.0}, {'전용면적(㎡)': 84.99, '거래금액(만원)': 327000.0}, {'전용면적(㎡)': 59.994, '거래금액(만원)': 245000.0}]",430000.0,,,437000.0,
강남신동아파밀리에1단지,59.97,2024-01-01 00:00:00,107000.0,,헌릉로590길 100,37.4635377203095,127.101042591666,"[{'전용면적(㎡)': 59.97, '거래금액(만원)': 107000.0}]",107000.0,,,,
강남신동아파밀리에2단지,84.98,2024-01-01 00:00:00,140000.0,23.08,헌릉로590길 10,37.4645126849986,127.102737297551,"[{'전용면적(㎡)': 84.98, '거래금액(만원)': 140000.0}]",140000.0,,,113750.0,
강남엘에이치1단지,84.83,2024-01-01 00:00:00,159500.0,,헌릉로571길 20,37.4670982362638,127.102101820568,"[{'전용면적(㎡)': 84.83, '거래금액(만원)': 159500.0}, {'전용면적(㎡)': 74.74, '거래금액(만원)': 135000.0}, {'전용면적(㎡)': 59.99, '거래금액(만원)': 128000.0}]",150000.0,,,,
강남역우정에쉐르,17.23,2023-01-01 00:00:00,22500.0,5.85,테헤란로10길 10,37.4984017728239,127.032263893979,"[{'전용면적(㎡)': 17.23, '거래금액(만원)': 22500.0}]",21700.0,,20500.0,22500.0,
강남자곡 힐스테이트,84.39,2022-01-01 00:00:00,159000.0,-10.69,자곡로3길 21,37.4718526866405,127.088231183221,"[{'전용면적(㎡)': 84.39, '거래금액(만원)': 159000.0}, {'전용면적(㎡)': 59.93, '거래금액(만원)': 131000.0}, {'전용면적(㎡)': 74.8, '거래금액(만원)': 119000.0}, {'전용면적(㎡)': 51.96, '거래금액(만원)': 118000.0}]",142000.0,,159000.0,,
강남자곡아이파크,84.92,2024-01-01 00:00:00,172500.0,14.24,자곡로 175,37.4742742244507,127.102642242027,"[{'전용면적(㎡)': 84.92, '거래금액(만원)': 172500.0}, {'전용면적(㎡)': 74.97, '거래금액(만원)': 157000.0}, {'전용면적(㎡)': 59.96, '거래금액(만원)': 139000.0}]",172500.0,,,151000.0,
강남한신휴플러스6단지,59.98,2022-01-01 00:00:00,149000.0,-18.12,밤고개로26길 50,37.4678110775324,127.104821314643,"[{'전용면적(㎡)': 59.98, '거래금액(만원)': 149000.0}, {'전용면적(㎡)': 84.83, '거래금액(만원)': 122000.0}]",122000.0,,149000.0,,
강남한양수자인(4단지),114.46,2024-01-01 00:00:00,199000.0,10.56,자곡로 260,37.4765634437989,127.111752118301,"[{'전용면적(㎡)': 114.46, '거래금액(만원)': 199000.0}, {'전용면적(㎡)': 101.18, '거래금액(만원)': 193000.0}, {'전용면적(㎡)': 84.99, '거래금액(만원)': 180000.0}, {'전용면적(㎡)': 59.97, '거래금액(만원)': 130000.0}]",199000.0,,180000.0,165000.0,
개나리SK뷰,127.27,2024-01-01 00:00:00,379000.0,30.69,역삼로 315-1,37.5005684337476,127.050071033953,"[{'전용면적(㎡)': 127.27, '거래금액(만원)': 379000.0}, {'전용면적(㎡)': 84.99, '거래금액(만원)': 296000.0}]",379000.0,,,290000.0,
개나리래미안,114.65,2022-01-01 00:00:00,335000.0,-3.88,역삼로 306,37.4989772734253,127.046959597261,"[{'전용면적(㎡)': 114.65, '거래금액(만원)': 335000.0}, {'전용면적(㎡)': 129.96, '거래금액(만원)': 330000.0}, {'전용면적(㎡)': 144.55, '거래금액(만원)': 330000.0}, {'전용면적(㎡)': 84.93, '거래금액(만원)': 275000.0}, {'전용면적(㎡)': 59.7, '거래금액(만원)': 238000.0}]",322000.0,,335000.0,330000.0,
개나리푸르지오,132.8355,2022-01-01 00:00:00,400000.0,-8.0,역삼로 314,37.4996151321623,127.049302635975,"[{'전용면적(㎡)': 132.8355, '거래금액(만원)': 400000.0}, {'전용면적(㎡)': 147.9554, '거래금액(만원)': 368000.0}, {'전용면적(㎡)': 84.6815, '거래금액(만원)': 292000.0}, {'전용면적(㎡)': 59.6851, '거래금액(만원)': 240000.0}]",368000.0,,400000.0,344000.0,
개포2차현대아파트(220),77.75,2024-01-01 00:00:00,189000.0,,언주로 103,37.481343842076,127.052911761665,"[{'전용면적(㎡)': 77.75, '거래금액(만원)': 189000.0}]",189000.0,http://localhost:3000/apartment_images/3996-a04de3ebc5924593a5f1b9fde97d5f75_r.jpg,,,
개포6차우성아파트1동~8동,79.97,2022-01-01 00:00:00,220000.0,,언주로 3,37.4767921771121,127.055925867398,"[{'전용면적(㎡)': 79.97, '거래금액(만원)': 220000.0}]",,,220000.0,,
개포더샵트리에,108.0923,2024-01-01 00:00:00,266500.0,8.78,개포로 311,37.485038162571,127.056969855939,"[{'전용면적(㎡)': 108.0923, '거래금액(만원)': 266500.0}]",266500.0,,,245000.0,
개포래미안포레스트,136.06,2024-01-01 00:00:00,420000.0,13.82,개포로 264,37.4797503513842,127.052228213432,"[{'전용면적(㎡)': 136.06, '거래금액(만원)': 420000.0}, {'전용면적(㎡)': 102.32, '거래금액(만원)': 369000.0}, {'전용면적(㎡)': 96.93, '거래금액(만원)': 330000.0}, {'전용면적(㎡)': 84.83, '거래금액(만원)': 295000.0}, {'전용면적(㎡)': 74.66, '거래금액(만원)': 270000.0}, {'전용면적(㎡)': 59.92, '거래금액(만원)': 240000.0}, {'전용면적(㎡)': 49.92, '거래금액(만원)': 200000.0}]",420000.0,,369000.0,330000.0,
개포우성1,189.98,2024-01-01 00:00:00,560000.0,9.8,선릉로 120,37.4915930435874,127.057979748729,"[{'전용면적(㎡)': 189.98, '거래금액(만원)': 560000.0}, {'전용면적(㎡)': 158.54, '거래금액(만원)': 510000.0}, {'전용면적(㎡)': 127.61, '거래금액(만원)': 445000.0}, {'전용면적(㎡)': 84.81, '거래금액(만원)': 340000.0}]",560000.0,,510000.0,,
개포우성2,159.6,2024-01-01 00:00:00,535000.0,,선릉로 120,37.4915930435874,127.057979748729,"[{'전용면적(㎡)': 159.6, '거래금액(만원)': 535000.0}, {'전용면적(㎡)': 127.78, '거래금액(만원)': 470000.0}, {'전용면적(㎡)': 84.69, '거래금액(만원)': 340000.0}]",535000.0,,,,
개포우성3차,161.0,2024-01-01 00:00:00,349000.0,9.4,개포로 307,37.4846310565134,127.056092038196,"[{'전용면적(㎡)': 161.0, '거래금액(만원)': 349000.0}, {'전용면적(㎡)': 133.46, '거래금액(만원)': 319000.0}, {'전용면적(㎡)': 104.43, '거래금액(만원)': 251700.0}]",349000.0,,,319000.0,
개포자이,170.32,2022-01-01 00:00:00,303000.0,-9.9,개포로109길 69,37.4962923064311,127.076127258586,"[{'전용면적(㎡)': 170.32, '거래금액(만원)': 303000.0}, {'전용면적(㎡)': 134.3, '거래금액(만원)': 273000.0}]",273000.0,,303000.0,,
개포자이르네,114.08,2024-01-01 00:00:00,232000.0,,언주로7길 6,37.4785781862112,127.055483787574,"[{'전용면적(㎡)': 114.08, '거래금액(만원)': 232000.0}, {'전용면적(㎡)': 50.8665, '거래금액(만원)': 118000.0}]",232000.0,,,,
개포자이프레지던스,84.6,2024-01-01 00:00:00,320000.0,30.61,삼성로 14,37.4861548149371,127.068451024326,"[{'전용면적(㎡)': 84.6, '거래금액(만원)': 320000.0}, {'전용면적(㎡)': 78.33, '거래금액(만원)': 279250.0}, {'전용면적(㎡)': 59.98, '거래금액(만원)': 219300.0}]",320000.0,,,245000.0,
개포주공4단지,41.99,2023-01-01 00:00:00,370000.0,,삼성로 14,37.4861548149371,127.068451024326,"[{'전용면적(㎡)': 41.99, '거래금액(만원)': 370000.0}]",,,,370000.0,
개포주공5단지,83.17,2024-01-01 00:00:00,333000.0,,삼성로4길 17,37.4879144140576,127.06903483437,"[{'전용면적(㎡)': 83.17, '거래금액(만원)': 333000.0}, {'전용면적(㎡)': 74.25, '거래금액(만원)': 297000.0}, {'전용면적(㎡)': 61.19, '거래금액(만원)': 245000.0}, {'전용면적(㎡)': 53.98, '거래금액(만원)': 240000.0}]",333000.0,,,,
개포주공6단지,83.21,2022-01-01 00:00:00,280000.0,-10.71,개포로 516,37.4891406792843,127.070871480537,"[{'전용면적(㎡)': 83.21, '거래금액(만원)': 280000.0}, {'전용면적(㎡)': 73.02, '거래금액(만원)': 270000.0}, {'전용면적(㎡)': 60.13, '거래금액(만원)': 250000.0}, {'전용면적(㎡)': 53.06, '거래금액(만원)': 232000.0}]",250000.0,,280000.0,,
개포주공7단지,83.7,2024-01-01 00:00:00,288000.0,8.68,개포로 516,37.4891406792843,127.070871480537,"[{'전용면적(㎡)': 83.7, '거래금액(만원)': 288000.0}, {'전용면적(㎡)': 73.26, '거래금액(만원)': 265000.0}, {'전용면적(㎡)': 60.76, '거래금액(만원)': 250000.0}, {'전용면적(㎡)': 53.46, '거래금액(만원)': 240000.0}]",288000.0,,265000.0,,
개포한신,107.6,2024-01-01 00:00:00,230000.0,,개포로110길 43,37.4915621995587,127.079681552221,"[{'전용면적(㎡)': 107.6, '거래금액(만원)': 230000.0}, {'전용면적(㎡)': 82.3, '거래금액(만원)': 197000.0}]",230000.0,,,,
갤러리아트,80.39,2022-01-01 00:00:00,76000.0,,언주로63길 30,37.4942606534596,127.04375430432,"[{'전용면적(㎡)': 80.39, '거래금액(만원)': 76000.0}]",,,76000.0,,
거평프리젠,39.035,2024-01-01 00:00:00,54800.0,14.75,강남대로112길 41,37.5063234128444,127.027654780001,"[{'전용면적(㎡)': 39.035, '거래금액(만원)': 54800.0}, {'전용면적(㎡)': 42.395, '거래금액(만원)': 50000.0}, {'전용면적(㎡)': 30.215, '거래금액(만원)': 40000.0}, {'전용면적(㎡)': 32.835, '거래금액(만원)': 40000.0}]",45900.0,,40000.0,50000.0,
경남,114.96,2024-01-01 00:00:00,229000.0,,논현로 209,37.4891441210876,127.041198352091,"[{'전용면적(㎡)': 114.96, '거래금액(만원)': 229000.0}, {'전용면적(㎡)': 84.94, '거래금액(만원)': 208000.0}, {'전용면적(㎡)': 59.76, '거래금액(만원)': 164000.0}]",229000.0,,,,
경남1,123.28,2022-01-01 00:00:00,343000.0,-24.2,언주로 110,37.4854059409863,127.054710026842,"[{'전용면적(㎡)': 123.28, '거래금액(만원)': 343000.0}, {'전용면적(㎡)': 166.48, '거래금액(만원)': 290000.0}, {'전용면적(㎡)': 84.6, '거래금액(만원)': 260000.0}, {'전용면적(㎡)': 96.98, '거래금액(만원)': 246000.0}]",260000.0,,343000.0,290000.0,
경남2차,186.16,2022-01-01 00:00:00,400000.0,-5.25,언주로 110,37.4854059409863,127.054710026842,"[{'전용면적(㎡)': 186.16, '거래금액(만원)': 400000.0}, {'전용면적(㎡)': 182.2, '거래금액(만원)': 379000.0}, {'전용면적(㎡)': 149.21, '거래금액(만원)': 300000.0}, {'전용면적(㎡)': 91.91, '거래금액(만원)': 247000.0}]",379000.0,,400000.0,300000.0,
경남논현,83.72,2022-01-01 00:00:00,131000.0,,언주로116길 12,37.5106666561173,127.038181433942,"[{'전용면적(㎡)': 83.72, '거래금액(만원)': 131000.0}]",,,131000.0,,
경남아너스빌,81.013,2024-01-01 00:00:00,153000.0,,언주로85길 13,37.5005673881078,127.042381786191,"[{'전용면적(㎡)': 81.013, '거래금액(만원)': 153000.0}, {'전용면적(㎡)': 84.932, '거래금액(만원)': 152000.0}]",152000.0,,,,
경일역삼,84.96,2024-01-01 00:00:00,98000.0,,논현로72길 32,37.4961446655522,127.041997515803,"[{'전용면적(㎡)': 84.96, '거래금액(만원)': 98000.0}]",98000.0,,,,
공간쉐르빌,78.08,2022-01-01 00:00:00,83000.0,-24.1,언주로63길 32,37.4941998217393,127.043547670089,"[{'전용면적(㎡)': 78.08, '거래금액(만원)': 83000.0}, {'전용면적(㎡)': 43.27, '거래금액(만원)': 63000.0}]",,,83000.0,63000.0,
그라나다,47.88,2023-01-01 00:00:00,90000.0,-11.11,선릉로112길 74,37.5126904910139,127.049582696586,"[{'전용면적(㎡)': 47.88, '거래금액(만원)': 90000.0}, {'전용면적(㎡)': 64.8, '거래금액(만원)': 80000.0}]",80000.0,,,90000.0,
그랑디오스,132.96,2022-01-01 00:00:00,159140.0,,봉은사로51길 18,37.5112852234518,127.042829753233,"[{'전용면적(㎡)': 132.96, '거래금액(만원)': 159140.0}]",,,159140.0,,
그랜빌캐슬,125.83,2022-01-01 00:00:00,208000.0,,남부순환로379길 35,37.4887535793854,127.044788194455,"[{'전용면적(㎡)': 125.83, '거래금액(만원)': 208000.0}]",,,208000.0,,
그린빌리지,197.91,2022-01-01 00:00:00,180000.0,,논현로4길 28,37.47320797108,127.052362259064,"[{'전용면적(㎡)': 197.91, '거래금액(만원)': 180000.0}]",,,180000.0,,
금호어울림,132.88,2022-01-01 00:00:00,208000.0,-19.23,봉은사로111길 25,37.5167715987356,127.064816206295,"[{'전용면적(㎡)': 132.88, '거래금액(만원)': 208000.0}, {'전용면적(㎡)': 84.81, '거래금액(만원)': 185000.0}]",168000.0,,208000.0,185000.0,
까치마을,49.5,2022-01-01 00:00:00,135000.0,,광평로19길 10,37.485485349127,127.086601738647,"[{'전용면적(㎡)': 49.5, '거래금액(만원)': 135000.0}, {'전용면적(㎡)': 39.6, '거래금액(만원)': 110000.0}, {'전용면적(㎡)': 34.44, '거래금액(만원)': 105000.0}]",,,135000.0,,
네오빌,187.47,2024-01-01 00:00:00,720000.0,,강남대로132길 42,37.5127718018048,127.024436383553,"[{'전용면적(㎡)': 187.47, '거래금액(만원)': 720000.0}, {'전용면적(㎡)': 128.26, '거래금액(만원)': 440000.0}, {'전용면적(㎡)': 73.08, '거래금액(만원)': 245000.0}, {'전용면적(㎡)': 70.56, '거래금액(만원)': 240000.0}, {'전용면적(㎡)': 64.29, '거래금액(만원)': 215000.0}]",720000.0,,,,
노블스위트,78.94,2024-01-01 00:00:00,61000.0,,역삼로19길 14,37.4961010962571,127.03731718179,"[{'전용면적(㎡)': 78.94, '거래금액(만원)': 61000.0}]",61000.0,,,,
논현동월드메르디앙,84.9374,2024-01-01 00:00:00,136000.0,6.3,학동로38길 22,37.5135247001319,127.034165335085,"[{'전용면적(㎡)': 84.9374, '거래금액(만원)': 136000.0}]",135000.0,,,127000.0,
논현동한화꿈에그린,67.671,2023-01-01 00:00:00,102000.0,,논현로111길 39,37.5068232406663,127.030422971573,"[{'전용면적(㎡)': 67.671, '거래금액(만원)': 102000.0}]",,,,102000.0,
논현라폴리움,240.03,2024-01-01 00:00:00,560000.0,,학동로46길 32,37.5140744215046,127.038773382335,"[{'전용면적(㎡)': 240.03, '거래금액(만원)': 560000.0}]",560000.0,,,,
논현베르빌,111.36,2024-01-01 00:00:00,141000.0,,학동로30길 21,37.5127654513792,127.03279727648,"[{'전용면적(㎡)': 111.36, '거래금액(만원)': 141000.0}, {'전용면적(㎡)': 132.59, '거래금액(만원)': 124250.0}]",124250.0,,,,
논현아이파크,84.89,2024-01-01 00:00:00,207500.0,,언주로 615,37.5106397134921,127.036186123171,"[{'전용면적(㎡)': 84.89, '거래금액(만원)': 207500.0}, {'전용면적(㎡)': 59.75, '거래금액(만원)': 155000.0}, {'전용면적(㎡)': 47.46, '거래금액(만원)': 105000.0}]",207500.0,,,,
논현아트빌,84.84,2024-01-01 00:00:00,80000.0,,논현로124길 7,37.5124594377267,127.032261461131,"[{'전용면적(㎡)': 84.84, '거래금액(만원)': 80000.0}]",80000.0,,,,
논현웰스톤,81.98,2024-01-01 00:00:00,110000.0,,학동로43길 38,37.518458048048,127.038022514319,"[{'전용면적(㎡)': 81.98, '거래금액(만원)': 110000.0}]",110000.0,,,,
논현파라곤,120.21,2024-01-01 00:00:00,198000.0,,학동로 338,37.5165402749359,127.04016223452,"[{'전용면적(㎡)': 120.21, '거래금액(만원)': 198000.0}]",198000.0,,,,
논현한가람빌라트,141.05,2024-01-01 00:00:00,189000.0,,도산대로50길 54,37.518761220597,127.037505945479,"[{'전용면적(㎡)': 141.05, '거래금액(만원)': 189000.0}, {'전용면적(㎡)': 90.94, '거래금액(만원)': 148500.0}]",189000.0,,,,
뉴현대파크빌,69.86,2024-01-01 00:00:00,74000.0,,논현로2길 61-4,37.4748147158631,127.05480461731,"[{'전용면적(㎡)': 69.86, '거래금액(만원)': 74000.0}]",74000.0,,,,
대림,84.95,2024-01-01 00:00:00,203500.0,,논현로41길 10,37.4866129116061,127.039371908356,"[{'전용면적(㎡)': 84.95, '거래금액(만원)': 203500.0}]",203500.0,,,,
대림아크로빌,177.255,2024-01-01 00:00:00,313000.0,6.1,언주로30길 13,37.4881276085659,127.050686658826,"[{'전용면적(㎡)': 177.255, '거래금액(만원)': 313000.0}, {'전용면적(㎡)': 138.657, '거래금액(만원)': 300000.0}, {'전용면적(㎡)': 172.467, '거래금액(만원)': 300000.0}, {'전용면적(㎡)': 146.754, '거래금액(만원)': 295000.0}, {'전용면적(㎡)': 130.545, '거래금액(만원)': 277000.0}]",313000.0,,295000.0,288000.0,
대림역삼,84.96,2024-01-01 00:00:00,190000.0,,언주로 316,37.496232263246,127.046284915927,"[{'전용면적(㎡)': 84.96, '거래금액(만원)': 190000.0}, {'전용면적(㎡)': 59.66, '거래금액(만원)': 149000.0}]",190000.0,,,,
대명벨리온,25.762,2024-01-01 00:00:00,26000.0,26.83,역삼로25길 27,37.4979408197494,127.039117303615,"[{'전용면적(㎡)': 25.762, '거래금액(만원)': 26000.0}, {'전용면적(㎡)': 17.684, '거래금액(만원)': 20500.0}, {'전용면적(㎡)': 23.626, '거래금액(만원)': 19000.0}]",26000.0,,20500.0,19000.0,
대명비발디,82.67,2022-01-01 00:00:00,99500.0,,도곡로6길 18,37.4890735971925,127.034357501412,"[{'전용면적(㎡)': 82.67, '거래금액(만원)': 99500.0}, {'전용면적(㎡)': 77.61, '거래금액(만원)': 96500.0}]",,,99500.0,,
대성아파트,78.51,2023-01-01 00:00:00,98000.0,,논현로151길 45,37.5194975372486,127.024370592169,"[{'전용면적(㎡)': 78.51, '거래금액(만원)': 98000.0}, {'전용면적(㎡)': 68.24, '거래금액(만원)': 70000.0}]",,,,98000.0,
대우디오빌,84.986,2023-01-01 00:00:00,108000.0,147.06,강남대로 256,37.4864868587499,127.033537582361,"[{'전용면적(㎡)': 84.986, '거래금액(만원)': 108000.0}, {'전용면적(㎡)': 59.505, '거래금액(만원)': 84000.0}, {'전용면적(㎡)': 36.96, '거래금액(만원)': 46000.0}, {'전용면적(㎡)': 39.13, '거래금액(만원)': 40200.0}, {'전용면적(㎡)': 30.03, '거래금액(만원)': 34000.0}, {'전용면적(㎡)': 25.89, '거래금액(만원)': 26500.0}]",84000.0,,34000.0,108000.0,
대우디오빌플러스,43.99,2023-01-01 00:00:00,45500.0,,강남대로84길 33,37.4975461306128,127.031093425879,"[{'전용면적(㎡)': 43.99, '거래금액(만원)': 45500.0}, {'전용면적(㎡)': 34.41, '거래금액(만원)': 32970.0}]",,,,45500.0,
대우로얄카운티3,244.72,2022-01-01 00:00:00,495000.0,,도산대로83길 23,37.5258871009957,127.048110575012,"[{'전용면적(㎡)': 244.72, '거래금액(만원)': 495000.0}]",,,495000.0,,
대우리츠카운티,211.72,2023-01-01 00:00:00,410000.0,,도산대로83길 35,37.526677201383,127.048522422631,"[{'전용면적(㎡)': 211.72, '거래금액(만원)': 410000.0}]",,,,410000.0,
대우멤버스카운티501,119.41,2023-01-01 00:00:00,168000.0,,봉은사로55길 36,37.5128539776398,127.044012412541,"[{'전용면적(㎡)': 119.41, '거래금액(만원)': 168000.0}]",,,,168000.0,
대우멤버스카운티Ⅱ,152.2,2022-01-01 00:00:00,270000.0,,도산대로100길 22-15,37.5226111672856,127.051480802913,"[{'전용면적(㎡)': 152.2, '거래금액(만원)': 270000.0}]",,,270000.0,,
대우아이빌멤버스(891-26),51.026,2022-01-01 00:00:00,54500.0,-20.18,삼성로85길 42,37.5045490585229,127.053801125765,"[{'전용면적(㎡)': 51.026, '거래금액(만원)': 54500.0}, {'전용면적(㎡)': 46.877, '거래금액(만원)': 50000.0}, {'전용면적(㎡)': 42.837, '거래금액(만원)': 43500.0}, {'전용면적(㎡)': 35.796, '거래금액(만원)': 35500.0}, {'전용면적(㎡)': 31.393, '거래금액(만원)': 31000.0}]",,,54500.0,43500.0,
대우아이빌명문가(891-23),34.2,2023-01-01 00:00:00,34500.0,-1.47,선릉로90길 56,37.5050311726932,127.053831329394,"[{'전용면적(㎡)': 34.2, '거래금액(만원)': 34500.0}]",,,34000.0,33500.0,
대치SKVIEW,93.4,2024-01-01 00:00:00,380000.0,21.79,삼성로51길 25,37.4959078867351,127.060999811122,"[{'전용면적(㎡)': 93.4, '거래금액(만원)': 380000.0}, {'전용면적(㎡)': 84.3865, '거래금액(만원)': 332000.0}, {'전용면적(㎡)': 59.671, '거래금액(만원)': 211000.0}]",380000.0,,,312000.0,
대치더클래스,79.52,2023-01-01 00:00:00,170000.0,,삼성로51길 10-14,37.4973237123237,127.060856213213,"[{'전용면적(㎡)': 79.52, '거래금액(만원)': 170000.0}]",,,,170000.0,
대치동우정에쉐르1,59.96,2022-01-01 00:00:00,92000.0,-13.26,삼성로85길 38,37.504618129293,127.054274484491,"[{'전용면적(㎡)': 59.96, '거래금액(만원)': 92000.0}]",79800.0,,92000.0,,
대치동우정에쉐르2(890-42),68.59,2024-01-01 00:00:00,87500.0,,테헤란로68길 15,37.504321929464,127.052568441181,"[{'전용면적(㎡)': 68.59, '거래금액(만원)': 87500.0}]",87500.0,,,,
대치르엘,84.8067,2024-01-01 00:00:00,303000.0,27.53,도곡로93길 23,37.5013575539498,127.063355872072,"[{'전용면적(㎡)': 84.8067, '거래금액(만원)': 303000.0}, {'전용면적(㎡)': 77.9767, '거래금액(만원)': 263000.0}, {'전용면적(㎡)': 59.9972, '거래금액(만원)': 256500.0}]",303000.0,,,237600.0,
대치삼성,108.52,2023-01-01 00:00:00,320000.0,-4.69,도곡로78길 22,37.4966357303128,127.0588476129,"[{'전용면적(㎡)': 108.52, '거래금액(만원)': 320000.0}, {'전용면적(㎡)': 97.35, '거래금액(만원)': 305000.0}, {'전용면적(㎡)': 84.58, '거래금액(만원)': 250000.0}, {'전용면적(㎡)': 59.88, '거래금액(만원)': 197000.0}]",305000.0,,,320000.0,
